Date,12/AUD,12/CAD,12/CHF,12/DKK,12/EUR,12/GBP,12/HKD,12/JPY,12/KRW,12/NOK,12/SEK,12/SGD,12/USD,18/AUD,18/BGN,18/CAD,18/CHF,18/CNY,18/CZK,18/DKK,18/EUR,18/GBP,18/HKD,18/HUF,18/JPY,18/KRW,18/NOK,18/PLN,18/RON,18/SEK,18/SGD,18/USD,41/AED,41/ARS,41/AUD,41/BGN,41/BRL,41/CAD,41/CHF,41/CLP,41/CNY,41/COP,41/CZK,41/DKK,41/DZD,41/EUR,41/GBP,41/HKD,41/HUF,41/IDR,41/ILS,41/INR,41/ISK,41/JPY,41/KRW,41/MAD,41/MXN,41/MYR,41/NOK,41/NZD,41/PEN,41/PHP,41/PLN,41/RON,41/RUB,41/SAR,41/SEK,41/SGD,41/THB,41/TRY,41/TWD,41/UAH,41/USD,41/ZAR
2003-04-30,106.6615,105.4542,102.3495,102.0834,100.8536,94.9551,84.4393,87.9235,106.2624,110.5961,97.1483,94.1453,105.6311,107.1004,117.6143,105.7299,102.1956,97.5612,118.6541,101.9578,99.4610,94.8945,85.6113,128.1298,89.0487,106.7687,110.5263,109.2032,113.5844,96.9099,94.4921,106.0684,105.6574,48.6257,106.6970,115.9267,80.3797,105.9183,102.0496,77.4399,97.7173,69.4250,118.2493,102.2433,82.2314,99.6191,95.0541,86.0341,127.8585,130.2394,91.8724,101.5239,105.2102,89.7745,106.7995,97.6156,114.7557,103.1117,110.4564,106.3979,104.7439,84.5122,108.8165,113.4882,151.8927,92.5679,96.9788,94.6201,88.0185,100.0305,92.1384,94.2504,105.3508,99.8575
2003-05-31,110.4922,110.1737,102.6056,103.5622,105.0743,93.4419,80.8524,87.6706,106.2768,111.5752,98.7357,93.3277,100.8075,111.2441,119.1797,110.4889,102.5538,95.0195,121.0312,103.5992,103.4141,93.5051,82.8971,129.8253,89.1945,107.2265,111.6289,109.4659,112.1841,98.6090,93.9260,101.6762,102.7019,47.7534,110.8286,117.5850,83.3868,110.5528,102.5831,76.6123,95.3616,69.8011,120.8561,104.0951,79.3628,103.5369,93.8522,83.4477,129.8192,133.6927,91.2463,99.1303,106.2223,89.9952,107.3138,98.1417,116.8280,101.0036,111.7162,107.8145,101.6812,83.4415,109.3144,112.1822,148.4611,89.9953,98.8330,94.2990,87.8585,106.0852,90.5283,90.9945,101.4035,96.1926
2003-06-30,112.9995,112.5089,100.9100,103.8062,105.5059,94.9833,79.9002,86.3089,106.5244,107.3404,99.4085,92.8056,100.1249,113.8197,118.1941,112.8519,100.9330,94.9163,121.1242,103.9438,104.0784,95.1157,82.0344,122.9708,87.9192,107.5190,107.4825,107.2375,111.9370,99.3791,93.4484,101.1132,102.5286,47.6703,113.3167,116.3294,85.0096,112.9786,100.9469,75.7606,95.2203,70.5948,120.9000,104.4186,81.5610,104.0675,95.4521,82.5743,122.9348,137.0325,92.1892,99.7274,104.2134,88.7290,107.5449,98.5301,113.8620,100.8797,107.5472,108.0133,101.0955,82.5441,107.0321,111.8040,151.3276,89.7423,99.5730,93.7518,88.6520,109.8403,90.2385,90.6635,101.1672,92.5989
2003-07-31,114.2695,110.7967,99.6405,102.9928,104.2382,94.6841,79.8820,86.6818,108.4412,105.0211,98.3805,93.0858,101.9689,114.9942,118.9769,111.1339,99.6379,95.7093,118.2353,103.0696,102.9010,94.7828,81.7501,121.7445,88.1860,109.3135,105.1170,106.7886,115.8150,98.3131,93.6558,102.8244,103.7223,48.3039,114.2065,116.5722,86.0116,111.2097,99.4781,76.8797,95.8469,70.3991,117.8039,103.3036,83.3198,102.5641,94.9019,82.1657,121.4738,136.0696,92.3403,101.5438,101.3504,88.8783,109.1878,98.5394,114.7085,101.4538,105.0096,109.6867,101.6382,82.0746,106.3467,115.3865,155.0758,90.8159,98.3226,93.7678,88.9110,112.9981,90.6100,92.6068,102.4297,97.9509
2003-08-31,113.0619,109.6553,99.6565,102.5006,103.0553,94.1601,80.2936,86.9087,109.6591,105.3673,97.1279,93.8459,103.5710,113.6858,119.6095,109.9846,99.6120,96.3952,116.0252,102.4959,101.7320,94.2140,81.9261,123.2847,88.3082,110.4094,105.4009,107.8507,115.8193,97.0023,94.3409,104.2978,104.8363,46.9629,112.8456,116.9349,83.3403,110.1878,99.3799,77.4133,96.4879,71.1137,115.4982,102.6384,85.3500,101.3403,94.2445,82.3014,122.8995,135.0586,91.5294,102.5183,98.8113,89.0042,110.2912,98.7770,111.6672,101.9658,105.2117,109.8545,102.3200,80.4688,107.2892,115.2546,157.5417,91.2224,96.9529,94.3774,89.8931,114.5145,91.3101,92.6469,104.0361,101.3720
2003-09-30,113.3686,111.6761,98.8783,102.4110,102.8974,94.3743,79.4250,89.0457,110.3688,105.4033,98.6665,93.0774,102.0588,114.1063,119.4185,112.0258,98.8597,95.3399,115.9327,102.4765,101.6723,94.4597,81.3365,125.7420,90.5685,111.3363,105.4957,105.6544,115.8282,98.5836,93.6748,102.9373,104.1364,46.4388,113.3317,116.6636,85.5057,112.2512,98.6347,79.7931,95.5202,71.4281,115.4100,102.6284,84.4394,101.2779,94.4906,81.7245,125.3494,134.8022,90.2753,101.9100,99.1308,91.2403,111.2721,99.0594,110.0225,100.8804,105.3200,108.9895,101.5997,79.5635,105.1128,115.2185,156.1870,90.3455,98.5309,93.8016,91.2445,117.0786,91.1171,92.2503,103.0130,100.9495
2003-10-31,116.4741,114.1037,99.4786,102.6589,104.6195,95.3173,78.1876,91.7187,107.3668,105.5524,99.9104,91.1922,98.3302,117.4467,120.3338,114.4591,99.5278,93.6107,117.9588,102.8623,103.3914,95.4788,80.6239,127.2881,93.4504,108.6683,105.7468,103.4206,114.9812,99.9262,91.9614,99.4688,102.0710,47.1001,116.8385,118.2643,85.7617,114.7756,99.4828,81.6274,94.0747,69.6743,117.6671,103.2666,83.4257,103.3045,95.7176,81.1902,127.1864,132.5407,88.5362,100.8335,100.2057,94.2805,108.8858,99.7448,107.0632,98.9655,105.7606,109.4168,99.9229,78.2944,103.1329,114.7942,156.1101,87.8839,100.0708,92.5047,91.0911,110.0063,89.9004,90.3664,100.4108,102.4130
2003-11-30,120.1647,115.2556,98.7232,102.6462,104.5470,95.9723,78.0084,91.8690,105.2179,105.7440,99.8143,91.4915,98.0237,121.0637,122.0932,115.5718,98.7592,94.5321,118.3267,102.8298,103.3028,96.1127,80.2066,126.3152,93.4448,106.3583,105.9253,103.0452,113.1154,99.8182,92.1789,99.1018,102.2952,46.9843,120.1824,120.0217,84.4967,115.8601,98.7035,84.0684,94.9818,70.6192,118.0245,103.2302,89.7751,103.1953,96.3367,80.8244,126.2107,131.7240,87.7339,100.6456,100.8761,94.2995,106.6049,98.8932,108.1450,98.7813,105.9343,113.6876,99.9921,77.6692,102.7378,112.9728,158.7986,87.6467,99.9620,92.7703,90.8891,107.9804,89.3756,91.1570,100.0233,104.9889
2003-12-31,121.3329,114.6476,100.2008,103.5354,107.3506,96.1270,76.3961,91.4233,103.1733,106.4771,100.7425,90.7194,95.7233,122.4428,124.1972,114.9783,100.3236,93.2127,118.0781,103.8550,106.0359,96.3641,79.0515,125.2648,93.2256,104.5439,106.7559,103.0802,113.5079,100.8553,91.5489,96.9787,100.3505,45.0421,121.7089,122.4834,82.9555,115.3335,100.4500,85.8909,93.8493,70.9245,118.0108,104.5104,87.2306,106.1181,96.7881,79.8101,125.4394,130.3590,87.4251,99.0183,101.4320,94.2659,104.9573,98.7731,106.5066,97.5923,106.9438,114.6765,99.0551,76.8392,102.9974,113.6001,157.4712,85.6733,101.2004,92.4593,90.1228,107.8903,88.4440,88.9624,98.4229,106.0847
2004-01-31,125.3444,115.1156,99.5049,104.1989,108.4691,98.1749,75.1360,91.1199,102.8932,102.3988,100.2749,89.9690,94.0475,126.7494,125.0692,115.4885,99.7007,92.0353,117.8697,104.6168,107.2208,98.4970,78.2378,127.8011,93.1890,104.5504,102.7540,102.1963,113.1264,100.4733,90.9968,95.5402,98.9246,44.8235,125.9830,123.0750,84.2459,115.7052,99.8907,88.8541,92.6558,71.6150,117.8517,105.3021,83.8784,107.2811,99.0062,78.9765,128.0301,130.2094,85.3912,98.3883,104.1305,94.2175,104.9109,97.9720,109.3398,96.1446,102.9623,116.4735,97.8602,76.0131,102.1471,113.0943,157.8412,83.7820,100.8456,92.0234,90.5521,113.0896,89.0881,87.5322,96.8730,97.7818
2004-02-29,125.9091,111.8144,98.7736,104.0886,108.1536,100.4649,74.0385,90.7032,104.5798,100.0174,99.4144,91.2748,94.3300,127.5865,125.4118,112.2737,99.0375,90.8800,117.4902,104.6181,107.2107,100.8724,77.5628,129.5926,93.0771,106.5492,100.4643,99.1407,115.3220,99.7217,92.5139,95.9453,98.9010,44.5193,126.6207,123.2671,82.3997,112.5109,99.2037,87.4180,91.4697,72.8393,117.4325,105.2623,84.0216,107.2207,101.3273,78.2220,129.7831,129.0942,84.3869,98.6431,104.8463,94.0583,106.8387,98.2192,108.7215,95.8149,100.6493,119.4540,98.3870,75.2243,99.0536,115.2132,160.1020,83.6222,100.0638,93.5497,90.8539,114.4578,89.8210,87.5591,97.2514,100.6147
2004-03-31,122.9272,112.2270,98.3844,103.2164,106.6094,100.1863,75.0956,89.8777,107.1644,102.1428,98.2410,91.1074,96.0814,124.0908,124.5977,112.5627,98.4978,93.1103,116.0166,103.5232,105.3899,100.3927,77.8111,133.7414,91.7575,108.5076,102.4249,100.4337,116.1935,98.3522,91.9561,97.2931,100.3290,45.2541,123.1586,121.8744,84.0742,112.7376,98.4723,85.1530,93.4671,74.8558,115.7407,103.9273,85.7250,105.0960,100.5946,78.3839,133.6454,129.0222,84.4045,100.4375,103.5525,92.6385,108.6185,97.5815,109.5685,96.6404,102.4297,116.0622,99.3225,75.8667,100.1106,115.7368,163.2101,84.4214,98.4948,92.7692,90.7623,118.1602,90.5137,88.6063,98.2477,104.6737
2004-04-30,122.9873,111.8301,98.4317,102.0767,104.9554,100.0517,75.7283,90.7432,108.7103,104.4922,98.0389,92.9111,96.9916,123.9606,123.9392,112.1114,98.4732,93.9641,116.9457,102.2891,103.7695,100.1676,78.1305,134.1855,92.4197,109.8393,104.7093,100.2390,113.8741,98.0686,93.6197,98.0095,101.1519,46.4980,123.0319,121.1292,84.7342,112.3223,98.3370,84.7698,94.1925,76.1846,116.5318,102.5592,87.3940,103.3894,100.2314,78.6191,133.9217,129.9044,84.4069,103.1656,102.4057,93.1989,109.8585,97.1848,107.2088,96.6655,104.6039,113.1122,99.4734,76.5771,99.7877,113.3624,165.1014,85.0637,98.0957,94.2355,90.9073,116.1031,91.3914,90.1388,98.9705,106.3171
2004-05-31,117.5934,109.4666,99.7348,102.4924,105.8882,99.4514,76.2445,87.3510,107.5917,105.8109,98.8294,92.5683,98.5658,118.3227,124.5193,109.7110,99.7241,95.2951,119.3909,102.6379,104.3532,99.5005,78.2164,133.5285,88.8194,108.3144,105.9660,101.9623,114.2986,98.7827,93.0573,99.3307,102.3756,46.2558,117.8515,122.7221,80.6542,110.1584,99.7724,82.3200,95.6678,74.6677,119.1878,103.2007,87.5997,104.4757,99.8547,78.8835,133.5547,127.3837,84.2812,101.2704,102.7796,89.8834,108.5543,97.7557,104.9199,97.8934,106.0643,111.2007,100.3132,77.9103,101.7152,114.4061,165.7947,85.7231,99.0569,93.8960,89.7913,105.1575,90.8954,91.4850,100.6157,103.8615
2004-06-30,114.4168,110.3670,101.2573,102.4360,105.7668,100.5378,75.1669,89.0241,107.9179,104.9078,98.2710,90.6163,97.4587,115.2975,122.9715,110.6441,101.2406,94.2651,120.5758,102.5552,104.1851,100.5808,77.4477,133.4526,90.6451,108.8986,105.0241,105.5071,114.1380,98.1873,91.2456,98.4063,101.9885,45.7366,114.9579,121.2816,79.3128,111.1108,101.3288,81.0979,94.8447,74.8790,120.4403,103.1873,86.3263,104.4738,100.9785,78.2036,133.5671,122.0910,84.7844,100.1345,103.8037,91.8450,109.3095,97.4339,105.5684,97.3730,105.1868,113.2347,100.6663,77.8444,105.3014,114.3073,165.2136,84.8633,98.5306,92.4480,88.6893,105.2092,89.7704,91.3890,99.8561,108.7381
2004-07-31,117.7036,113.0624,100.5279,102.8940,106.4378,100.6232,74.6175,88.3851,108.0341,103.0358,98.2397,90.8514,96.3906,118.6724,124.8877,113.3441,100.4877,93.8322,120.8433,102.9632,104.5985,100.6398,77.0372,135.6425,90.0925,109.0808,103.1010,108.7711,115.1637,98.0910,91.5327,97.4648,101.7632,45.3221,118.0839,123.0006,81.8476,113.7943,100.5526,81.7976,94.3885,76.4693,120.7034,103.5647,85.2418,104.7867,100.9965,77.7670,135.7406,126.8307,84.1864,98.2259,103.4327,91.2237,109.4082,97.5355,104.5696,96.9479,103.2523,115.2079,101.1072,78.3483,108.5313,115.2548,165.0985,84.5058,98.4043,92.6180,88.0433,107.5606,89.4262,91.3987,99.0405,113.6559
2004-08-31,117.2985,113.7776,99.8489,102.4762,106.5068,99.8296,74.8485,87.3587,109.6617,104.5297,98.0047,90.9485,96.8307,118.1014,124.3512,114.0131,99.7672,94.6440,120.1565,102.4841,104.5097,99.7929,76.9868,136.2152,88.9178,110.4548,104.5378,109.4623,115.8628,97.8014,91.4919,97.7767,102.5166,44.5116,117.5041,122.4280,83.6523,114.4262,99.8168,81.5981,95.2195,78.3203,119.9877,103.0619,84.2888,104.6586,100.1591,77.7762,136.2755,124.4340,83.8588,98.8774,103.7126,90.1393,110.7863,97.8762,105.9678,97.4031,104.6613,117.3538,102.5907,79.1176,109.1701,115.9434,166.9804,84.8300,98.0981,92.6430,87.4181,107.0067,88.5898,92.4350,99.1999,108.2936
2004-09-30,115.6395,115.6738,99.5628,102.7206,106.9414,98.0621,74.6726,87.5327,110.1186,103.9628,99.2347,91.9349,96.5299,116.4204,124.6186,115.9023,99.4535,94.5824,120.2117,102.6883,104.7421,98.0047,76.8082,137.0772,89.0839,110.9074,103.9365,111.1604,116.7426,98.9725,92.4634,97.5045,102.5953,44.5704,115.7518,122.7282,86.7374,116.2764,99.4725,83.3159,95.0889,79.5651,120.0169,103.2263,85.4781,104.7893,98.3611,77.5446,137.1056,124.7183,84.4909,99.4482,103.4971,90.2501,111.1644,97.6068,105.4843,97.2331,104.0342,118.5006,102.7924,78.7632,110.8262,116.8496,167.9889,84.4307,99.2263,93.5382,87.4680,105.6639,89.0709,93.0177,98.9060,106.2805
2004-10-31,119.7327,118.8757,100.2027,103.1486,108.0866,96.9963,73.8999,87.6713,109.0251,105.9743,99.8730,91.4742,94.8444,120.8093,124.4299,119.1820,100.1357,93.0461,121.0807,103.1899,105.7868,97.0141,76.5363,138.2632,89.5285,110.2106,105.9836,113.0833,117.8140,99.6595,92.2391,96.1428,101.6026,44.5186,120.0246,122.5397,87.1405,119.5311,100.2050,83.7914,93.6716,78.0318,120.9546,103.8058,83.1782,105.8521,97.4394,77.2983,138.3782,124.5797,83.8211,98.7522,104.4098,90.7430,110.5176,97.2651,105.9796,96.6874,106.1395,120.7135,102.6294,78.0035,112.7999,117.9416,167.8089,83.2752,99.9815,93.4476,86.7933,107.1612,88.3307,92.6356,97.7104,107.5067
2004-11-30,122.3890,123.0573,102.4860,103.4116,109.2452,96.8821,71.7770,89.1156,110.8108,107.6477,100.5543,90.1926,91.5408,123.9904,125.1834,123.4694,102.4863,90.3018,122.2158,103.5781,106.9159,97.0072,75.2945,139.7029,91.5171,112.7103,107.7266,115.3655,122.5951,100.4271,91.3705,93.3497,99.4470,43.8547,123.2670,123.4441,87.7199,123.7823,102.6365,83.4867,91.0761,78.2540,122.2126,104.3222,80.2210,107.1059,97.5345,76.0367,139.9913,123.1374,82.9236,97.7819,105.7948,92.7513,113.0752,97.1034,105.5850,94.7243,107.9846,120.4665,101.2511,76.8404,115.2047,122.8376,167.2452,81.1399,100.8616,92.8328,86.7927,108.0204,88.6410,90.6619,95.2850,111.1415
2004-12-31,120.0453,120.1772,102.0342,103.8050,110.9033,98.5826,70.5174,88.0827,113.4635,107.1322,101.2817,89.1191,90.1742,121.8931,126.2458,120.6146,102.0583,88.9062,124.8988,104.0159,108.2879,98.7333,74.4917,139.8858,90.7710,115.6730,107.2218,118.9010,127.2727,101.1593,90.4894,92.1347,97.9585,42.9848,121.0732,124.4616,89.4431,120.7653,102.2099,85.3011,89.5719,81.3306,124.9345,104.7725,78.3028,108.3762,99.2483,75.1030,140.2366,119.5258,82.7400,98.7628,110.9725,91.8804,115.8357,96.8994,106.6862,93.7698,107.4984,121.8369,100.3350,76.6125,118.7637,127.5132,168.6427,79.6096,101.6077,91.9902,88.4532,109.6710,89.5960,89.6668,93.8995,114.6511
2005-01-31,121.5184,120.0260,100.7168,103.4062,109.8746,97.5579,70.6305,88.9446,116.7817,106.9435,100.1791,89.2073,91.0772,123.3094,126.1262,120.4666,100.6809,88.9852,125.9093,103.5181,107.1911,97.6417,74.5148,139.0006,91.6089,118.9775,106.9490,119.8993,129.3881,99.9715,90.5420,92.9647,99.0326,43.9858,122.2663,123.5877,91.1341,120.5382,100.6491,85.7928,89.4455,83.7222,125.6887,104.0027,80.2603,106.8671,97.9316,74.9572,139.0340,121.4190,82.5119,101.2452,112.2325,92.4963,118.8656,96.9083,106.3683,94.2664,107.0094,120.5252,101.0894,77.8406,119.4574,129.1372,172.1466,80.0690,100.1912,91.6889,89.7909,114.9117,90.3120,91.2088,94.4711,111.3681
2005-02-28,124.1735,118.4214,100.2527,103.2333,109.2016,98.4872,70.9036,87.3639,119.5349,104.8655,99.7395,89.9919,91.9460,125.7607,126.3618,118.7749,100.1164,90.0759,126.6351,103.1972,106.2505,98.4368,74.4188,140.2391,89.7940,121.3343,104.7526,122.0626,134.5623,99.3844,91.1394,93.5950,99.3465,44.2354,124.4477,123.3982,94.7645,118.7285,99.9729,85.5322,90.2644,84.4304,126.2744,103.5193,80.6522,105.7334,98.5862,74.7256,140.0965,120.5703,82.5832,101.1462,113.2603,90.5254,120.9509,96.6807,107.5598,94.0200,104.6993,121.8243,100.4772,79.1730,121.4456,134.0081,173.3140,79.9342,99.4671,92.1276,90.6741,118.4408,92.3670,91.8488,94.7413,110.5884
2005-03-31,123.8125,120.2404,100.5048,103.6576,110.0681,98.4404,70.2070,86.2667,121.2648,106.7699,99.3926,89.3930,91.0254,125.5338,127.0150,120.6329,100.4097,89.4141,127.4038,103.6956,107.1038,98.4467,73.9408,140.0308,88.8609,123.2299,106.7041,121.2205,136.5114,99.1113,90.6402,92.8318,98.9622,44.7153,124.1572,124.1603,90.8879,120.6036,100.3130,83.4873,89.5721,83.7981,127.0870,104.0953,80.1232,106.6411,98.6686,74.1996,139.9537,120.9666,82.5380,100.5345,116.1068,89.5807,122.7935,96.6670,107.3256,93.6113,106.6952,123.7444,100.2406,79.4418,120.6503,136.0546,175.4521,78.8206,99.2702,91.6399,90.5257,117.3231,93.7878,91.9872,94.1527,110.4470
2005-04-30,123.7359,118.7920,99.9835,103.3365,109.0243,99.2292,71.1939,84.9507,122.3059,106.8509,97.9308,89.6015,92.5966,125.3384,127.8595,119.2005,99.9105,90.0988,125.6914,103.4078,106.3801,99.2497,74.7305,138.1792,87.4569,124.0775,106.8267,116.6813,138.2972,97.7183,90.7615,94.2832,100.2604,44.7690,123.9341,124.8812,96.6166,119.1221,99.7199,85.0211,90.1861,84.2240,125.2405,103.6755,80.9038,105.7514,99.3689,74.9691,137.9343,120.5863,82.2953,101.9209,112.4985,88.1858,123.5081,95.9352,108.1785,94.4740,106.7177,123.5050,100.4852,80.4825,115.9689,137.7702,178.2997,79.7506,97.7645,91.6681,89.3872,114.9170,92.8588,95.8607,95.2608,109.7837
2005-05-31,123.4765,117.1625,99.5639,102.7747,108.0066,98.5557,71.6486,85.9667,123.7744,108.1961,97.1718,90.0499,93.6442,124.9374,127.7214,117.5406,99.4634,90.6670,124.9344,102.8004,105.4652,98.5407,74.9778,135.7861,88.3501,125.4061,108.1331,115.9065,138.5940,96.9365,91.1217,95.1781,101.4446,44.7600,123.3053,124.2420,102.6102,117.3253,99.1198,85.5977,90.5251,84.9878,124.2705,102.8613,80.5266,104.5223,98.4880,75.0725,135.2673,122.3609,82.8926,102.3136,109.1806,88.8763,124.5809,95.4176,109.5183,95.3242,107.8553,124.3372,100.6705,81.0726,114.9371,137.7273,180.5270,80.4601,96.8068,91.7370,89.1935,116.6354,93.9894,100.2948,95.7079,107.4210
2005-06-30,125.9540,119.6818,98.5463,101.8793,105.4286,99.4301,73.5849,85.3843,124.4337,110.0388,95.3733,89.7181,95.5112,127.0940,126.8224,120.0182,98.3258,92.2148,125.0242,101.7166,102.8952,99.2529,76.3475,136.3856,87.4570,125.5694,109.8099,118.0270,137.6606,94.9874,90.5305,96.8029,103.7796,45.6284,125.2575,122.7099,105.5237,119.7098,97.8182,85.7881,91.8378,86.4603,124.1151,101.5301,82.3291,101.7692,98.9839,76.3336,135.5492,123.1340,82.4233,103.9168,111.8278,87.8981,124.5384,94.5043,111.5665,96.6206,109.3173,124.5735,102.0345,80.9946,116.7488,136.3401,182.3353,82.1511,94.6689,90.9067,88.4288,120.6010,95.1458,103.0766,96.9030,102.6312
2005-07-31,126.0912,121.6788,97.3603,102.1599,106.1830,96.7921,74.5510,83.3253,123.0826,109.8276,93.8756,91.0564,96.9645,126.8710,127.6113,121.9472,97.0725,94.0126,124.4988,101.8763,103.2705,96.5380,76.7135,137.9963,85.0719,123.6607,109.4976,117.1655,140.9007,93.4073,91.5792,97.9995,105.0079,46.0856,125.0767,123.1853,107.7778,121.5650,96.4833,87.6114,93.4581,86.9895,123.4811,101.5438,82.1609,101.8376,96.1769,76.6710,137.0050,122.7212,81.8233,105.2176,112.6565,85.4966,122.5140,94.6278,113.1866,97.2999,108.8861,120.7432,102.1305,80.9310,115.7616,139.3464,183.3641,82.7278,92.9852,91.7986,88.9710,122.5939,94.8079,104.8790,97.7728,104.9935
2005-08-31,125.6744,122.8999,97.8433,102.1935,106.8684,97.4527,73.2544,82.8516,123.7462,110.1218,95.0576,91.2732,95.6979,126.4526,128.5091,123.1131,97.5218,94.0755,126.9008,101.8845,103.6877,97.1555,75.4206,139.0995,84.5729,124.2510,109.7622,118.9646,143.6140,94.5350,91.7746,96.7649,104.1673,45.4815,124.7057,124.3509,107.0305,122.7645,97.0032,91.2540,93.6460,86.8786,125.9796,101.6779,80.6518,102.4392,96.8903,75.4958,138.2542,119.3907,81.6041,103.6208,112.5821,85.1176,123.2219,94.4965,112.1784,97.5435,109.2573,122.4407,100.4386,80.3973,117.6648,142.2585,182.6510,81.5354,94.2018,92.2068,89.4318,120.7787,93.6303,104.1228,96.8369,107.5577
2005-09-30,125.7605,125.5266,97.7394,101.9813,106.1979,98.0613,73.4343,82.1477,122.7995,111.0665,94.5090,89.9472,96.2428,126.5783,128.7444,125.8119,97.3983,93.8790,127.8572,101.6290,103.0160,97.7384,75.6251,137.7768,83.9356,123.3576,110.6482,122.4288,143.4628,93.9460,90.4748,97.3944,104.5642,45.1486,124.8984,124.4766,109.6301,125.5749,96.8688,92.9635,93.6288,87.1615,126.9186,101.4140,80.4795,101.8274,97.4656,75.8056,136.9386,117.0287,80.9129,103.1310,116.7552,84.6215,122.4574,93.9096,110.4978,97.3096,110.1339,122.9366,98.0000,80.4190,121.0594,142.0519,183.9747,81.2598,93.6142,91.1024,90.3222,121.9374,91.0578,103.7583,97.6495,109.3782
2005-10-31,126.2881,126.0015,97.7672,101.6108,105.7930,97.1689,74.8343,80.0729,122.4848,110.6619,93.4282,91.1317,98.0073,126.7742,129.2121,126.2287,97.3896,95.6864,127.1489,101.1767,102.5985,96.7965,76.4468,134.0031,81.5850,122.5147,110.1777,122.3070,140.3691,92.8201,91.3933,98.8876,106.5317,44.6280,124.6508,124.5310,113.4804,125.9446,96.7415,94.5157,95.2011,88.2555,126.0496,100.7820,81.4200,101.1287,96.3884,76.5689,132.9856,129.9777,80.8881,102.3910,121.2269,82.0856,121.3460,94.2845,110.5112,98.1776,109.5077,124.2395,96.4494,82.6200,120.7488,138.7105,186.2129,82.4443,92.3425,91.3717,91.9210,124.1633,89.9822,105.0156,98.8269,107.0399
2005-11-30,124.9811,126.2991,97.7412,101.5221,105.0370,97.3495,76.1778,78.5075,124.7102,110.7755,91.8282,92.0615,99.1435,125.2233,129.4473,126.4688,97.3083,96.9044,128.6081,101.0069,101.8126,96.9019,77.3719,134.5793,79.8335,124.3064,110.2318,120.4137,139.6275,91.1793,92.1218,99.8082,108.5563,45.2572,122.8664,124.2518,117.3924,125.9856,96.5112,95.9270,96.1460,89.3854,127.2929,100.4036,82.3585,100.0370,96.2995,77.3753,133.3108,133.3672,80.5992,102.6684,120.9179,80.1734,122.7930,94.7807,113.8449,99.2522,109.3882,124.8478,97.3473,85.8560,118.6624,137.6300,188.5705,83.5677,90.5477,91.7214,92.0839,127.6349,89.9087,106.9741,99.1648,107.1660
2005-12-31,125.4747,128.4778,97.5701,101.6468,105.1860,97.4329,75.8172,78.0028,126.8536,108.6210,93.2179,92.9578,98.2338,125.7589,129.8247,128.6332,97.1221,96.6149,129.0868,101.1018,101.8465,96.9661,77.1084,133.6114,79.3831,126.4455,108.0614,123.6199,140.0777,92.5087,93.0405,98.9825,108.7650,45.0393,123.2887,124.5978,113.8652,128.0722,96.3093,98.7922,95.7974,89.3500,127.7658,100.5006,82.8589,100.0448,96.3278,77.0607,132.3513,134.5820,81.6178,102.4376,117.3868,79.6632,124.7963,94.9668,114.7490,98.8820,107.2543,125.1462,96.0019,87.2473,121.8203,138.0511,188.3124,83.2118,91.8534,92.5517,91.8017,128.0191,90.4319,106.5040,98.3607,111.5665
2006-01-31,125.3553,128.5294,97.8700,101.5051,105.9139,96.7808,74.2649,78.8976,130.3260,107.7998,94.5064,93.3083,96.7635,125.9039,130.1508,128.7321,97.4491,95.0510,131.0580,101.0170,102.5036,96.3672,76.0646,133.8423,80.5322,130.3065,107.2855,124.4512,141.7596,93.8115,93.6113,97.7419,107.5391,44.3598,123.3906,124.9513,113.0639,128.0727,96.6173,95.7154,94.1211,88.4746,129.7096,100.4060,81.7930,100.6037,95.7046,75.8543,132.5864,138.2326,80.1833,103.7910,118.6580,80.5979,128.3989,95.4106,114.9314,97.8627,106.4776,121.6430,96.0791,87.5928,122.6484,139.7290,189.7196,81.7627,93.1264,92.8769,93.5193,128.0117,92.3620,104.8049,97.1523,115.0542
2006-02-28,124.8939,129.4100,97.0535,101.3226,105.3526,96.8980,74.5151,77.4734,133.6221,107.6923,93.9944,94.4207,97.5267,125.2961,132.8399,129.5834,96.5821,95.7436,131.8497,100.7584,101.8365,96.4126,76.0748,133.0791,79.0179,133.2771,107.1121,124.9630,145.7950,93.2357,94.5938,98.3844,108.8785,43.7598,122.6240,127.1308,119.9436,128.7936,95.6236,95.5983,94.6314,89.0380,130.3063,99.9810,81.7901,99.6781,95.5900,75.7834,131.6245,143.3665,79.5569,104.4482,114.6541,78.9606,131.0192,94.9200,115.9270,98.9243,106.1690,120.0640,99.4567,89.9946,122.9311,143.4343,194.1792,82.2294,92.4067,93.4451,94.5969,129.8642,91.3278,106.6716,97.4481,115.3637
